	TCGA-OR-A5J1-01A-11D-A29J-05	TCGA-OR-A5J2-01A-11D-A29J-05	TCGA-OR-A5J3-01A-11D-A29J-05	TCGA-OR-A5J4-01A-11D-A29J-05	TCGA-OR-A5J5-01A-11D-A29J-05	TCGA-OR-A5J6-01A-31D-A29J-05	TCGA-OR-A5J7-01A-11D-A29J-05	TCGA-OR-A5J8-01A-11D-A29J-05	TCGA-OR-A5J9-01A-11D-A29J-05	TCGA-OR-A5JA-01A-11D-A29J-05	TCGA-OR-A5JB-01A-11D-A29J-05	TCGA-OR-A5JC-01A-11D-A29J-05	TCGA-OR-A5JD-01A-11D-A29J-05	TCGA-OR-A5JE-01A-11D-A29J-05	TCGA-OR-A5JF-01A-11D-A29J-05	TCGA-OR-A5JG-01A-11D-A29J-05	TCGA-OR-A5JI-01A-11D-A29J-05	TCGA-OR-A5JJ-01A-11D-A29J-05	TCGA-OR-A5JK-01A-11D-A29J-05	TCGA-OR-A5JL-01A-11D-A29J-05	TCGA-OR-A5JM-01A-11D-A29J-05	TCGA-OR-A5JO-01A-11D-A29J-05	TCGA-OR-A5JP-01A-11D-A29J-05	TCGA-OR-A5JQ-01A-11D-A29J-05	TCGA-OR-A5JR-01A-11D-A29J-05	TCGA-OR-A5JS-01A-11D-A29J-05	TCGA-OR-A5JT-01A-11D-A29J-05	TCGA-OR-A5JV-01A-11D-A29J-05	TCGA-OR-A5JW-01A-11D-A29J-05	TCGA-OR-A5JX-01A-11D-A29J-05	TCGA-OR-A5JY-01A-31D-A29J-05	TCGA-OR-A5JZ-01A-11D-A29J-05	TCGA-OR-A5K0-01A-11D-A29J-05	TCGA-OR-A5K1-01A-11D-A29J-05	TCGA-OR-A5K2-01A-11D-A29J-05	TCGA-OR-A5K3-01A-11D-A29J-05	TCGA-OR-A5K4-01A-11D-A29J-05	TCGA-OR-A5K5-01A-11D-A29J-05	TCGA-OR-A5K6-01A-11D-A29J-05	TCGA-OR-A5K8-01A-11D-A29J-05	TCGA-OR-A5K9-01A-11D-A29J-05	TCGA-OR-A5KO-01A-11D-A29J-05	TCGA-OR-A5KT-01A-11D-A29J-05	TCGA-OR-A5KU-01A-11D-A29J-05	TCGA-OR-A5KV-01A-11D-A29J-05	TCGA-OR-A5KW-01A-11D-A29J-05	TCGA-OR-A5KX-01A-11D-A29J-05	TCGA-OR-A5KY-01A-11D-A29J-05	TCGA-OR-A5KZ-01A-11D-A29J-05	TCGA-OR-A5L3-01A-11D-A29J-05	TCGA-OR-A5L4-01A-11D-A29J-05	TCGA-OR-A5L5-01A-11D-A29J-05	TCGA-OR-A5L6-01A-11D-A29J-05	TCGA-OR-A5L8-01A-11D-A29J-05	TCGA-OR-A5L9-01A-11D-A29J-05	TCGA-OR-A5LA-01A-11D-A29J-05	TCGA-OR-A5LB-01A-11D-A29J-05	TCGA-OR-A5LC-01A-11D-A29J-05	TCGA-OR-A5LD-01A-11D-A29J-05	TCGA-OR-A5LE-01A-11D-A29J-05	TCGA-OR-A5LG-01A-11D-A29J-05	TCGA-OR-A5LH-01A-11D-A29J-05	TCGA-OR-A5LJ-01A-11D-A29J-05	TCGA-OR-A5LK-01A-11D-A29J-05	TCGA-OR-A5LL-01A-11D-A29J-05	TCGA-OR-A5LM-01A-11D-A29J-05	TCGA-OR-A5LN-01A-11D-A29J-05	TCGA-OR-A5LO-01A-11D-A29J-05	TCGA-OR-A5LP-01A-11D-A29J-05	TCGA-OR-A5LR-01A-11D-A29J-05	TCGA-OR-A5LS-01A-11D-A29J-05	TCGA-OR-A5LT-01A-11D-A29J-05	TCGA-OU-A5PI-01A-12D-A29J-05	TCGA-P6-A5OF-01A-11D-A29J-05	TCGA-P6-A5OG-01A-22D-A29J-05	TCGA-PA-A5YG-01A-11D-A29J-05	TCGA-PK-A5H8-01A-11D-A29J-05	TCGA-PK-A5H9-01A-11D-A29J-05	TCGA-PK-A5HA-01A-11D-A29J-05	TCGA-PK-A5HB-01A-11D-A29J-05
HOXB13-cg08594218-17-46803008	0.843201303244445	0.0217833032444446	0.0411513032444445	0.846461303244445	0.867081303244445	0.0296963032444446	0.804293303244445	0.523995303244445	0.784101303244445	0.802253303244445	0.624166303244445	0.639654303244445	0.0238383032444446	0.788087303244445	0.0265873032444446	0.329594303244445	0.100260303244445	0.799058303244445	0.0359573032444446	0.0267073032444446	0.980543303244445	0.0745973032444446	0.741880303244445	0.0390823032444446	0.182355303244445	0.883266303244445	0.371652303244445	0.450513303244445	0.555761303244445	0.0238303032444446	0.861660303244445	0.0299253032444446	0.969762303244445	0.0482113032444446	0.818653303244445	0.758787303244445	0.0329123032444446	0.888466303244445	0.0264093032444446	0.565190303244445	0.938653303244445	0.880298303244445	0.0309783032444446	0.102093303244445	0.0226113032444445	0.0747473032444446	0.920033303244445	0.681634303244445	0.493765303244445	0.0233943032444446	0.0271993032444446	0.0399083032444446	0.664669303244445	0.0273833032444445	0.0597553032444446	0.161245303244445	0.0356583032444446	0.848311303244445	0.898765303244445	0.0514203032444446	0.0249813032444446	0.0288823032444446	0.115811303244445	0.660830303244445	0.0403703032444446	0.0436123032444445	0.0308563032444445	0.826672303244445	0.334564303244445	0.0370713032444446	0.786687303244445	0.667029303244445	0.400573372688889	0.635606872688889	0.165539872688889	0.400573372688889	0.0593320786888888	0.0430220786888889	0.686852078688889	0.813087254688889
HOXB13-cg21865150-17-46804239	0.883930158727778	0.0270711587277778	0.0313861587277778	0.859257158727778	0.908230158727778	0.0186931587277778	0.820575158727778	0.517710158727778	0.814780158727778	0.841105158727778	0.519572158727778	0.699134158727778	0.210794158727778	0.785042158727778	0.0283621587277778	0.492794158727778	0.0353481587277777	0.813116158727778	0.435988158727778	0.180855158727778	0.959359158727778	0.0715191587277778	0.793658158727778	0.0625721587277778	0.0215091587277778	0.868914158727778	0.528252158727778	0.612969158727778	0.761241158727778	0.000101158727777773	0.894155158727778	0.00472115872777779	0.947315158727778	0.116152158727778	0.829152158727778	0.289318158727778	0.235595158727778	0.880946158727778	0.0823021587277778	0.738614158727778	0.938792158727778	0.547448158727778	0.112575158727778	0.255095158727778	0.00933315872777779	0.0156611587277778	0.931269158727778	0.720036158727778	0.546620158727778	0.00781015872777779	0.0377361587277778	0.250508158727778	0.840891158727778	0.0888241587277778	0.594520158727778	0.0401701587277777	0.250729158727778	0.865612158727778	0.896152158727778	0.185138158727778	0.0255591587277778	0.0679391587277778	0.0746741587277778	0.676922158727778	0.260771158727778	0.0141621587277778	0.0281541587277778	0.868912158727778	0.0290051587277778	0.303211158727778	0.762269158727778	0.902011158727778	0.441258686505556	0.739384686505556	0.143132686505556	0.441258686505556	0.0765187817555556	0.112468781755556	0.781208781755556	0.794838400755556
HOXC10-cg19898108-12-54383692	0.763591435016667	-0.0969125649833331	-0.0814615649833331	0.742509435016667	0.806403435016667	-0.0676605649833331	0.769161435016667	0.232035435016667	0.786367435016667	0.718237435016667	-0.0584225649833331	0.706039435016667	0.383573435016667	0.748835435016667	0.442879435016667	0.782142435016667	0.474119435016667	0.769149435016667	-0.0421815649833331	-0.0246805649833331	0.769630435016667	-0.0282315649833331	0.719396435016667	0.348212435016667	0.376769435016667	0.203371435016667	-0.0573315649833331	0.329790435016667	0.338809435016667	-0.0791905649833331	0.749528435016667	-0.0906105649833331	0.778989435016667	0.348052435016667	0.726452435016667	0.407871435016667	-0.0955375649833331	0.532989435016667	-0.0397515649833331	0.490071435016667	0.801623435016667	-0.0209565649833331	-0.0330845649833331	0.512909435016667	-0.0642345649833331	0.391434435016667	0.784407435016667	0.712610435016667	0.383675435016667	0.359276435016667	0.714286435016667	-0.0317735649833331	0.0712444350166669	-0.0537735649833331	-0.0344395649833331	-0.0819505649833331	0.490949435016667	0.724889435016667	0.789085435016667	0.760365435016667	0.730019435016667	0.377239435016667	-0.0035075649833331	0.657995435016667	-0.0110965649833331	0.123015435016667	-0.0828495649833331	0.787282435016667	0.324311435016667	0.407877435016667	0.0878534350166669	-0.0615095649833331	0.361058101683333	0.660372101683333	0.0617441016833333	0.361058101683333	0.00981225993333329	0.566069259933333	0.0294052599333333	0.838945626933333
HOXC11-cg03132556-12-54366760	0.454182282077778	0.191266282077778	0.274825282077778	0.939990282077778	1.05988128207778	0.501421282077778	1.07182528207778	0.735790282077778	1.07475228207778	1.02354328207778	0.255746282077778	1.01325328207778	0.210286282077778	1.04254028207778	0.471843282077778	1.06227428207778	0.190861282077778	1.05994128207778	0.239746282077778	0.196913282077778	1.07475728207778	0.235564282077778	0.472138282077778	0.236792282077778	0.218062282077778	1.06333528207778	0.544743282077778	0.850550282077778	1.05635228207778	0.550855282077778	1.06001028207778	0.714401282077778	1.05599228207778	0.191601282077778	1.02616128207778	0.383946282077778	0.718871282077778	1.06350728207778	0.203989282077778	0.400615282077778	0.749268282077778	0.719342282077778	0.181266282077778	0.638983282077778	0.209849282077778	0.204445282077778	1.06817128207778	0.979290282077778	0.508315282077778	0.197249282077778	0.316711282077778	0.649334282077778	0.620158282077778	0.200684282077778	0.208460282077778	0.202215282077778	0.190889282077778	0.981748282077778	1.07677228207778	1.05397128207778	0.188317282077778	0.184261282077778	0.267736282077778	0.885540282077778	0.913241282077778	0.189251282077778	0.200054282077778	1.08097828207778	0.249730282077778	0.216333282077778	0.291509282077778	0.366344282077778	0.585882684855556	0.925211684855555	0.246553684855556	0.585882684855556	0.789707663355556	0.0989766633555555	0.513551663355556	0.941294749355556
HOXC12-cg13233461-12-54350209	0.806688510727778	0.105945510727778	-0.0158714892722223	0.796245510727778	0.863738510727778	-0.0529484892722223	0.827275510727778	0.144590510727778	0.785260510727778	0.834383510727778	-0.0479964892722223	0.604934510727778	-0.0323484892722223	0.704604510727778	-0.0519654892722223	0.134850510727778	-0.0256584892722223	0.832166510727778	-0.0426514892722223	0.186057510727778	0.903774510727778	-0.0429204892722223	0.763892510727778	-0.0436414892722223	-0.0486984892722223	0.744407510727778	0.205203510727778	0.0498135107277777	-0.0106044892722223	-0.0565124892722223	0.875835510727778	0.255635510727778	0.850601510727778	-0.0461104892722223	0.827948510727778	0.177100510727778	0.0921095107277777	0.852098510727778	-0.0549594892722223	0.689332510727778	0.756484510727778	0.0432495107277777	0.410913510727778	0.448248510727778	-0.0461914892722223	0.203434510727778	0.882259510727778	0.703239510727778	-0.0513334892722223	-0.0521304892722223	-0.0578864892722223	-0.00815748927222226	0.145566510727778	-0.0564154892722223	0.107846510727778	-0.0356064892722223	-0.0573274892722223	0.853509510727778	0.860239510727778	0.886072510727778	-0.0573504892722223	-0.0550794892722223	0.260440510727778	0.358262510727778	0.0475285107277777	-0.0589944892722223	-0.0565064892722223	0.872226510727778	-0.0542214892722223	-0.0392874892722223	0.484446510727778	0.776452510727778	0.316049163505556	0.547584663505556	0.0845136635055556	0.316049163505556	0.128637498755556	0.102307498755556	0.687074498755556	0.346177157755556
HOXC12-cg23063338-12-54347242	0.738565487477778	-0.0753475125222222	-0.0552555125222222	0.672330487477778	0.656160487477778	-0.0556705125222222	0.754091487477778	0.0110464874777778	0.752865487477778	0.752422487477778	0.202184487477778	0.567623487477778	-0.0532075125222222	0.704338487477778	-0.0710045125222222	0.330973487477778	-0.0672805125222222	0.766195487477778	-0.0536175125222222	-0.0691155125222221	0.770870487477778	-0.0279445125222221	0.714085487477778	0.286634487477778	-0.0856415125222221	0.513230487477778	-0.0532015125222222	0.206885487477778	-0.00177351252222219	0.214171487477778	0.776012487477778	-0.0693365125222222	0.784423487477778	-0.0696615125222221	0.752143487477778	0.209685487477778	-0.0813865125222222	0.757936487477778	-0.0688645125222221	0.184547487477778	0.764169487477778	0.562333487477778	-0.0419525125222222	-0.0712545125222221	-0.0672285125222222	0.408495487477778	0.770330487477778	0.700654487477778	-0.0640915125222222	-0.0717725125222222	-0.0693175125222221	-0.0499005125222222	0.0740404874777778	-0.00852051252222213	0.206495487477778	-0.0673585125222221	-0.0530525125222222	0.695850487477778	0.774162487477778	0.757036487477778	-0.0590025125222222	0.256761487477778	0.146129487477778	0.287602487477778	0.00928448747777785	-0.0821705125222221	-0.0682525125222221	0.783270487477778	0.0714894874777778	-0.0651635125222221	-0.0627615125222222	0.150921487477778	0.258865890255556	0.476012890255556	0.0417188902555556	0.258865890255556	0.119340841755556	0.131275841755556	0.135697841755556	0.649149035755556
HOXC13-cg03239552-12-54339653	0.797480893111111	-0.0555441068888888	0.515176893111111	0.846056893111111	0.861586893111111	0.0482448931111112	0.823023893111111	0.0689268931111112	0.824877893111111	0.849098893111111	0.714064893111111	0.584223893111111	-0.0486361068888888	0.800352893111111	-0.0614511068888888	0.823610893111111	-0.0554111068888888	0.812609893111111	-0.0686821068888888	-0.0670181068888888	0.852947893111111	-0.0413001068888888	0.821459893111111	-0.0609861068888888	-0.0632511068888888	0.0205768931111112	0.383956893111111	0.603212893111111	0.618653893111111	-0.0636201068888888	0.858295893111111	-0.0674991068888888	0.864661893111111	-0.0696521068888888	0.795153893111111	0.775796893111111	-0.0749301068888888	0.857848893111111	0.0326028931111112	0.815556893111111	0.340666893111111	0.672908893111111	-0.0267701068888888	0.351756893111111	0.379559893111111	-0.0381331068888888	0.863701893111111	0.732204893111111	-0.0507921068888888	-0.0698331068888888	-0.0535301068888888	-0.0623161068888888	0.0730098931111112	0.0187818931111112	-0.0139671068888888	-0.0170761068888888	0.818868893111111	0.427531893111111	0.849534893111111	0.826609893111111	0.393269893111111	-0.00412910688888884	-0.0552011068888888	0.00839089311111119	0.213611893111111	-0.0674151068888888	-0.0636451068888888	0.864726893111111	-0.0337901068888888	0.0123048931111112	0.297935893111111	-0.0556941068888888	0.338960629222222	0.655630629222222	0.0222906292222222	0.338960629222222	0.194596219222222	0.239111219222222	0.724235219222222	0.197899859222222
HOXC4;HOXC5-cg00040312-12-54424679	0.856025377927778	-0.0455516220722222	-0.0478376220722223	0.847221377927778	0.0668833779277778	-0.0531986220722223	0.848618377927778	0.627779377927778	-0.0208586220722223	0.853958377927778	0.525738377927778	0.433081377927778	-0.0586586220722223	0.793393377927778	0.423338377927778	0.856650377927778	0.417245377927778	0.485255377927778	0.0553383779277777	0.471803377927778	0.891957377927778	-0.0131926220722223	0.840956377927778	0.0870013779277777	-0.0110576220722223	-0.0182546220722223	0.373786377927778	0.500997377927778	0.679796377927778	-0.0362816220722222	0.886169377927778	-0.0585376220722222	0.888215377927778	0.0792093779277777	0.860859377927778	0.160532377927778	0.288765377927778	0.885387377927778	0.638677377927778	0.845232377927778	0.885726377927778	0.864782377927778	0.0714853779277778	0.669140377927778	0.850453377927778	-0.0569796220722222	0.882592377927778	0.773417377927778	0.866928377927778	-0.0137026220722223	-0.0540856220722223	-0.0102616220722223	0.464028377927778	-0.0485126220722223	-0.0180466220722222	-0.00363162207222223	0.879963377927778	0.775654377927778	0.689861377927778	0.887328377927778	0.448570377927778	0.506298377927778	0.521612377927778	0.505663377927778	-0.0366866220722223	0.704304377927778	0.380161377927778	0.868504377927778	-0.0390126220722223	-0.0185626220722223	0.833852377927778	0.181558377927778	0.434984030705556	0.533257030705556	0.336711030705556	0.434984030705556	0.0568245299555556	0.164282529955556	0.809738529955556	0.709090532955556
HOXC4;HOXC5;HOXC6-cg15611151-12-54412269	-0.0997124290444445	0.587693570955556	0.808640570955556	0.797417570955556	-0.111316429044444	-0.0517034290444445	0.814989570955555	-0.0696634290444445	0.668195570955555	0.716494570955555	0.137428570955555	-0.109346429044445	-0.0805364290444445	0.772206570955555	0.783594570955556	0.762763570955555	0.431568570955555	0.439507570955555	-0.0675734290444445	0.0782735709555555	0.786258570955556	-0.0550194290444445	0.658946570955556	-0.0296444290444445	0.291656570955555	-0.0905864290444445	-0.106973429044445	-0.0352554290444445	0.780577570955555	-0.104436429044445	0.804339570955556	-0.104186429044445	0.817806570955556	-0.0938884290444445	0.673168570955555	0.243836570955555	0.809423570955556	0.750225570955556	0.401554570955555	0.186929570955556	0.813028570955555	0.692826570955555	0.656672570955556	-0.103939429044445	0.540486570955556	-0.110372429044444	0.454546570955556	0.706169570955556	0.807683570955556	-0.0930624290444445	0.557124570955555	0.260308570955555	0.777797570955555	-0.0878934290444445	0.758856570955555	0.758255570955556	0.616707570955556	0.691266570955556	0.443552570955555	0.754966570955556	-0.101913429044445	0.505046570955555	0.374338570955555	0.185265570955556	-0.0882094290444445	0.449618570955555	0.716383570955555	0.637082570955556	0.505634570955556	-0.103153429044445	-0.0532804290444445	0.450625570955555	0.377306626511111	0.295952126511111	0.458661126511111	0.377306626511111	0.555312049511111	-0.162214950488889	0.687560049511111	0.428569357511111
HOXD11-cg02470521-2-176971304	0.76776959145	-0.04243640855	-0.02790740855	0.71715159145	0.60665759145	-0.04357140855	0.78998859145	0.61674759145	0.76132259145	0.78452759145	-0.01941740855	0.69248759145	-0.03462240855	0.71415259145	0.72897859145	0.76505759145	-0.00380740855	0.78217659145	0.41016859145	0.46519959145	0.83447859145	-0.03238840855	0.33861559145	0.40593759145	-6.40855000000329e-06	0.79570859145	0.68074759145	0.53284659145	0.70545659145	0.27899859145	0.69947759145	-0.04327540855	0.85247559145	0.73981959145	0.78631559145	-0.000832408550000052	0.00800759144999996	0.80476359145	-0.01300840855	0.75333759145	0.85096759145	0.63131559145	-0.02176340855	0.73111859145	0.38934759145	-0.03519040855	0.55193659145	0.67799159145	0.68296159145	-0.00546340854999999	-0.02896940855	0.00188459144999997	0.18465959145	0.62573259145	-0.03124940855	0.36933359145	-0.000805408549999997	0.75191559145	0.79508359145	0.76727759145	0.0573935914499999	-0.03310940855	0.01996759145	0.56810959145	-0.00954440854999999	0.0583935914499999	-0.04192240855	0.57942159145	-0.04011040855	0.08492759145	0.75063559145	0.29742459145	0.39913571645	0.62871921645	0.16955221645	0.39913571645	0.1862217592	0.2194687592	0.1974207592	0.9934315882
HOXD12-cg01405040-2-176964137	0.972915084838889	0.0923200848388889	0.594168084838889	0.965856084838889	1.01751908483889	0.415609084838889	0.916651084838889	0.755979084838889	0.864548084838889	0.866271084838889	0.780694084838889	0.855485084838889	0.0918690848388889	0.872246084838889	0.212490084838889	0.522800084838889	0.158199084838889	0.883238084838889	0.544479084838889	0.0906500848388889	1.02988808483889	0.236389084838889	0.900131084838889	0.223779084838889	0.0969170848388889	0.887748084838889	0.220421084838889	0.189525084838889	0.325669084838889	0.0894810848388889	0.952249084838889	0.152900084838889	1.03944708483889	0.0907500848388889	0.936024084838889	0.0892580848388889	0.0853790848388889	0.984908084838889	0.143061084838889	0.969851084838889	1.03951208483889	0.539997084838889	0.386458084838889	0.193465084838889	0.791812084838889	0.336307084838889	1.01263508483889	0.713569084838889	0.964192084838889	0.123467084838889	0.137749084838889	0.213237084838889	0.436858084838889	0.954557084838889	0.0904750848388889	0.104177084838889	0.816331084838889	0.724871084838889	0.999621084838889	1.02951008483889	0.723426084838889	0.0952210848388889	0.921034084838889	0.410460084838889	0.877334084838889	0.0892880848388889	0.146539084838889	0.931988084838889	0.0876210848388889	0.544363084838889	0.645161084838889	0.999964084838889	0.558318973727778	0.557865473727778	0.558772473727778	0.558318973727778	0.356397493977778	0.181795493977778	0.720619493977778	0.974463412977778
HOXD12-cg02694427-2-176964512	0.759979401561111	0.189711401561111	0.650069401561111	0.738630401561111	0.738865401561111	0.126922401561111	0.674059401561111	0.526551401561111	0.666467401561111	0.652499401561111	0.589917401561111	0.620598401561111	-0.101868598438889	0.668210401561111	0.619471401561111	-0.0938685984388889	0.0370294015611111	0.666948401561111	-0.0383665984388889	-0.0801915984388889	0.824864401561111	0.0973564015611111	0.656928401561111	-0.0706845984388889	-0.0603505984388889	0.596465401561111	0.0754494015611111	-0.0449255984388889	-0.120093598438889	0.0085644015611111	0.727589401561111	-0.122565598438889	0.826254401561111	-0.119904598438889	0.708528401561111	0.536699401561111	0.326772401561111	0.788518401561111	-0.0996855984388889	0.428171401561111	0.809313401561111	0.735868401561111	0.454493401561111	0.526790401561111	0.0586634015611111	-0.0832245984388889	0.804288401561111	0.551747401561111	0.684598401561111	0.115734401561111	-0.122617598438889	-0.0544885984388889	-0.119289598438889	0.0971694015611111	-0.113371598438889	-0.0732715984388889	0.760685401561111	0.688424401561111	0.790655401561111	0.795655401561111	-0.0735745984388889	-0.0390075984388889	0.541827401561111	0.384816401561111	0.379761401561111	-0.0779595984388889	-0.0692035984388889	0.728322401561111	-0.108020598438889	-0.105062598438889	-0.0615815984388889	0.813455401561111	0.336072012672222	0.354331512672222	0.317812512672222	0.336072012672222	0.212917060422222	-0.0672219395777777	0.572203060422222	0.626389869422222
HOXD13-cg07802350-2-176956573	0.716389465055556	0.256932465055556	0.136391465055555	0.702090465055556	0.393167465055556	-0.174160534944445	0.671649465055556	0.454278465055555	0.619369465055555	0.658434465055555	-0.178700534944444	0.562751465055556	-0.176137534944445	0.635469465055555	-0.149415534944444	0.296241465055555	-0.179768534944445	0.594451465055555	-0.169914534944444	-0.157822534944444	0.741634465055556	-0.170671534944444	0.651241465055555	-0.143113534944445	0.209012465055555	0.683079465055556	-0.0337975349444445	0.329743465055556	0.483177465055555	-0.170251534944445	0.673695465055556	-0.137501534944445	0.729433465055556	-0.164426534944444	0.662633465055556	-0.170578534944444	-0.139150534944445	0.709379465055555	-0.137232534944444	-0.168888534944445	0.747510465055556	0.361519465055556	0.259692465055555	-0.168851534944444	-0.140148534944444	-0.176378534944444	0.731685465055556	0.519498465055556	0.537899465055556	-0.173085534944445	-0.162813534944445	-0.147384534944444	0.519191465055555	-0.142458534944444	-0.185924534944444	-0.180882534944445	0.265850465055555	0.403804465055556	0.735856465055555	0.727717465055555	0.223641465055555	-0.173731534944444	-0.103212534944444	0.249781465055555	-0.127284534944444	-0.165776534944444	-0.157957534944444	0.671920465055555	-0.171148534944444	0.244032465055556	0.624253465055555	-0.147545534944445	0.211783145611111	0.221464645611111	0.202101645611111	0.211783145611111	0.0776665981111111	0.0773845981111111	0.140068598111111	0.552012788111111
HOXD13-cg24914355-2-176959229	0.793741168288889	-0.0581948317111111	0.791170168288889	0.506805168288889	0.219854168288889	-0.0928428317111111	0.799558168288889	0.579681168288889	0.754352168288889	0.788005168288889	0.371354168288889	0.600188168288889	-0.0817898317111111	0.787365168288889	0.672903168288889	0.771944168288889	0.236236168288889	0.771319168288889	-0.0441058317111111	0.633085168288889	0.826767168288889	0.240168168288889	0.517122168288889	0.450657168288889	-0.0744708317111111	0.794972168288889	0.537040168288889	0.372447168288889	-0.0204338317111111	0.353112168288889	0.793712168288889	0.783027168288889	0.839418168288889	-0.0984388317111111	0.776485168288889	0.286258168288889	0.635592168288889	0.820076168288889	-0.0503728317111111	-0.0881978317111111	0.834547168288889	0.817123168288889	0.509894168288889	-0.0655978317111111	0.805045168288889	0.773571168288889	0.827706168288889	0.519702168288889	0.816694168288889	0.317868168288889	-0.0919448317111111	-0.0669258317111111	0.648081168288889	-0.0560978317111111	0.516427168288889	-0.0643578317111111	-0.0773018317111111	0.513409168288889	0.830182168288889	0.824156168288889	-0.102295831711111	0.614848168288889	0.644577168288889	0.270502168288889	-0.0135718317111111	0.105788168288889	0.380450168288889	0.781483168288889	-0.0555168317111111	-0.0385778317111111	0.218910168288889	0.0403121682888889	0.423259182177778	0.680841182177778	0.165677182177778	0.423259182177778	0.00100228517777778	0.0307022851777778	0.790455285177778	0.870876873177778
HPCAL4-cg18438793-1-40149837	0.892698148394445	0.0236571483944445	-0.0155548516055555	0.896899148394445	0.521739148394444	0.0196021483944445	0.897317148394445	0.750712148394445	0.867156148394445	0.868627148394445	0.735758148394445	0.100463148394444	0.112525148394444	0.882292148394444	0.0502461483944445	0.0266991483944445	0.0264781483944445	0.813263148394444	0.154307148394445	0.0593561483944445	0.909808148394444	-0.0145988516055555	0.818238148394445	-0.00993785160555549	0.0176771483944445	0.138813148394445	0.0293991483944445	0.0190591483944445	0.612111148394444	0.0325071483944445	0.896539148394444	0.0111361483944445	0.848071148394445	-0.0218298516055555	0.893820148394444	0.442926148394444	-0.0162528516055555	0.870697148394444	0.212592148394445	-0.0167728516055555	0.901449148394444	0.891655148394444	0.0907011483944445	0.189894148394445	0.737578148394444	0.136948148394444	0.909238148394445	0.869800148394445	0.431002148394445	0.0616641483944445	0.0586311483944445	0.000148148394444492	0.0280591483944445	0.0397571483944445	0.0245661483944445	0.111509148394444	0.0402481483944445	0.831986148394445	0.902625148394445	0.914074148394444	0.0412721483944445	0.0299401483944445	0.801665148394444	0.223695148394444	-0.00711485160555547	0.164833148394445	0.0595261483944445	0.902546148394444	0.176008148394445	0.366523148394444	0.208366148394445	0.0207461483944445	0.368302592838889	0.340799592838889	0.395805592838889	0.368302592838889	-0.0497209269111111	-0.0441259269111111	0.830308073088889	0.736749152088889
HRNBP3-cg10937408-17-77478569	1.0221358955	0.1724818955	0.3983718955	0.1672418955	1.0547398955	0.3174628955	0.9896348955	0.2181458955	1.0323978955	0.8148168955	0.1729398955	0.8446848955	1.0145738955	1.0289958955	1.0515528955	1.0697728955	0.9828698955	1.0242758955	0.1872118955	0.2600088955	0.1793418955	0.6479228955	0.8818738955	0.3294758955	0.2811578955	1.0277088955	0.7641508955	0.4250908955	0.2246448955	1.0800478955	0.1481738955	1.0584398955	0.1425388955	0.4410128955	1.0625228955	0.8802168955	0.4669838955	1.0581318955	0.8555888955	1.0710248955	0.1836158955	0.8205438955	0.6913748955	0.5101738955	1.0795818955	0.2004658955	1.0657658955	0.9723068955	0.3600088955	0.2494818955	0.9624218955	0.9445308955	0.9013218955	0.8697318955	0.3719818955	0.9313178955	1.0657458955	0.1678318955	1.0832058955	0.1567278955	0.1627168955	0.7106708955	0.1893358955	0.7384418955	0.3446918955	0.6062778955	0.9131948955	1.0428508955	0.3245678955	1.0075718955	1.0659638955	0.1884028955	0.6629610205	0.9835990205	0.3423230205	0.6629610205	1.067830043	0.285143043	0.280979043	1.017891953
HSPA1A-cg24888257-6-31785597	0.973304981488889	0.581278981488889	0.150159981488889	0.124009981488889	0.165257981488889	0.499262981488889	0.126642981488889	0.717965981488889	0.181080981488889	0.221816981488889	0.129106981488889	0.162869981488889	0.875893981488889	0.135114981488889	0.162249981488889	0.207517981488889	0.706948981488889	0.206043981488889	0.150089981488889	0.915441981488889	0.878798981488889	0.854051981488889	0.973154981488889	0.678626981488889	0.923941981488889	0.996154981488889	0.982976981488889	0.713428981488889	0.369366981488889	0.170965981488889	0.921319981488889	0.916461981488889	0.813930981488889	0.937425981488889	0.500738981488889	0.936723981488889	0.989725981488889	0.955691981488889	0.948988981488889	0.165018981488889	0.989139981488889	0.152746981488889	0.618945981488889	0.387477981488889	0.127589981488889	0.160393981488889	0.142055981488889	0.430441981488889	1.00342998148889	0.961556981488889	0.129993981488889	0.795819981488889	0.877538981488889	0.980206981488889	0.787986981488889	0.353006981488889	0.194721981488889	0.214806981488889	0.989409981488889	0.314414981488889	0.133726981488889	0.897376981488889	0.758313981488889	0.881257981488889	0.557816981488889	0.138881981488889	0.914694981488889	0.158806981488889	0.766988981488889	0.926175981488889	0.929661981488889	0.153854981488889	0.567344495377778	0.639598995377778	0.495089995377778	0.567344495377778	0.551166032377778	0.541445032377778	0.564336032377778	0.612430884377778
